,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
127,PHL,Asia,Philippines,2020-06-05,20626.0,244.0,570.286,987.0,3.0,6.4289999999999985,188.226,2.227,5.204,9.007,0.027000000000000003,0.059,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10498.0,386818.0,3.53,0.096,9717.0,0.08900000000000001,0.059,17.0,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.78,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
128,PHL,Asia,Philippines,2020-06-06,21340.0,714.0,588.0,994.0,7.0,6.2860000000000005,194.742,6.516,5.3660000000000005,9.071,0.064,0.057,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11932.0,398750.0,3.639,0.109,10080.0,0.092,0.058,17.1,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.78,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
129,PHL,Asia,Philippines,2020-06-07,21895.0,555.0,544.143,1003.0,9.0,6.5710000000000015,199.806,5.065,4.966,9.153,0.08199999999999999,0.06,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8127.0,406877.0,3.713,0.07400000000000001,9959.0,0.091,0.055,18.3,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.78,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
130,PHL,Asia,Philippines,2020-06-08,22474.0,579.0,548.0,1011.0,8.0,7.286,205.09,5.284,5.001,9.226,0.073,0.066,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10092.0,416969.0,3.805,0.092,10336.0,0.094,0.053,18.9,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.78,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
131,PHL,Asia,Philippines,2020-06-09,22992.0,518.0,570.714,1017.0,6.0,7.286,209.817,4.727,5.207999999999998,9.281,0.055,0.066,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10494.0,427463.0,3.901,0.096,10313.0,0.094,0.055,18.1,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.78,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
132,PHL,Asia,Philippines,2020-06-10,23732.0,740.0,569.143,1027.0,10.0,7.5710000000000015,216.57,6.752999999999999,5.194,9.372,0.091,0.069,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9913.0,437376.0,3.991,0.09,10195.0,0.093,0.056,17.9,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.78,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
133,PHL,Asia,Philippines,2020-06-11,24175.0,443.0,541.857,1036.0,9.0,7.4289999999999985,220.613,4.043,4.945,9.454,0.08199999999999999,0.068,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10058.0,447434.0,4.083,0.092,10159.0,0.093,0.053,18.7,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.78,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
134,PHL,Asia,Philippines,2020-06-12,24787.0,612.0,594.429,1052.0,16.0,9.286,226.198,5.585,5.425,9.6,0.146,0.085,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12035.0,459469.0,4.1930000000000005,0.11,10379.0,0.095,0.057,17.5,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.78,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
135,PHL,Asia,Philippines,2020-06-13,25392.0,605.0,578.857,1074.0,22.0,11.429,231.719,5.521,5.282,9.801,0.201,0.104,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11631.0,471100.0,4.299,0.106,10336.0,0.094,0.056,17.9,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.78,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
136,PHL,Asia,Philippines,2020-06-14,25930.0,538.0,576.429,1088.0,14.0,12.143,236.628,4.91,5.26,9.929,0.128,0.111,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8499.0,479599.0,4.377,0.078,10389.0,0.095,0.055,18.0,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.78,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
137,PHL,Asia,Philippines,2020-06-15,26420.0,490.0,563.714,1098.0,10.0,12.429,241.1,4.472,5.144,10.02,0.091,0.113,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8730.0,488329.0,4.456,0.08,10194.0,0.093,0.055,18.1,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
138,PHL,Asia,Philippines,2020-06-16,26781.0,361.0,541.286,1103.0,5.0,12.286,244.394,3.294,4.94,10.066,0.046,0.112,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9895.0,498224.0,4.547,0.09,10109.0,0.092,0.054000000000000006,18.7,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
139,PHL,Asia,Philippines,2020-06-17,27238.0,457.0,500.857,1108.0,5.0,11.571,248.565,4.17,4.5710000000000015,10.111,0.046,0.106,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14715.0,512939.0,4.681,0.134,10795.0,0.099,0.046,21.6,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
140,PHL,Asia,Philippines,2020-06-18,27799.0,561.0,517.714,1116.0,8.0,11.429,253.68400000000003,5.119,4.724,10.184,0.073,0.104,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11335.0,524274.0,4.784,0.103,10977.0,0.1,0.047,21.2,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
141,PHL,Asia,Philippines,2020-06-19,28459.0,660.0,524.571,1130.0,14.0,11.143,259.707,6.023,4.787,10.312,0.128,0.102,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14933.0,539207.0,4.921,0.136,11391.0,0.104,0.046,21.7,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
142,PHL,Asia,Philippines,2020-06-20,29400.0,941.0,572.571,1150.0,20.0,10.857,268.29400000000004,8.587,5.225,10.495,0.183,0.099,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13205.0,552412.0,5.041,0.121,11616.0,0.106,0.049,20.3,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
143,PHL,Asia,Philippines,2020-06-21,30052.0,652.0,588.857,1169.0,19.0,11.571,274.244,5.95,5.374,10.668,0.173,0.106,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11111.0,563523.0,5.143,0.101,11989.0,0.109,0.049,20.4,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
144,PHL,Asia,Philippines,2020-06-22,30682.0,630.0,608.857,1177.0,8.0,11.286,279.994,5.749,5.556,10.741,0.073,0.103,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11731.0,575254.0,5.25,0.107,12418.0,0.113,0.049,20.4,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
145,PHL,Asia,Philippines,2020-06-23,31825.0,1143.0,720.571,1186.0,9.0,11.857,290.4240000000001,10.431,6.5760000000000005,10.823,0.08199999999999999,0.108,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14993.0,590247.0,5.386,0.13699999999999998,13146.0,0.12,0.055,18.2,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
146,PHL,Asia,Philippines,2020-06-24,32295.0,470.0,722.429,1204.0,18.0,13.714,294.713,4.289,6.593,10.987,0.16399999999999998,0.125,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13063.0,603310.0,5.506,0.119,12910.0,0.118,0.056,17.9,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
147,PHL,Asia,Philippines,2020-06-25,33069.0,774.0,752.857,1212.0,8.0,13.714,301.777,7.063,6.87,11.06,0.073,0.125,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15083.0,618393.0,5.643,0.138,13446.0,0.123,0.056,17.9,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
148,PHL,Asia,Philippines,2020-06-26,34073.0,1004.0,802.0,1224.0,12.0,13.429,310.939,9.162,7.319,11.17,0.11,0.123,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16011.0,634404.0,5.789,0.146,13600.0,0.124,0.059,17.0,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
149,PHL,Asia,Philippines,2020-06-27,34803.0,730.0,771.857,1236.0,12.0,12.286,317.6,6.662000000000001,7.044,11.279000000000002,0.11,0.112,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16747.0,651151.0,5.942,0.153,14106.0,0.129,0.055,18.3,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
150,PHL,Asia,Philippines,2020-06-28,35455.0,652.0,771.857,1244.0,8.0,10.714,323.55,5.95,7.044,11.352,0.073,0.098,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14395.0,665546.0,6.074,0.131,14575.0,0.133,0.053,18.9,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
151,PHL,Asia,Philippines,2020-06-29,36438.0,983.0,822.2860000000002,1255.0,11.0,11.143,332.521,8.971,7.504,11.453,0.1,0.102,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16904.0,682450.0,6.228,0.154,15314.0,0.14,0.054000000000000006,18.6,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
152,PHL,Asia,Philippines,2020-06-30,37514.0,1076.0,812.7139999999998,1266.0,11.0,11.429,342.34,9.819,7.417000000000002,11.553,0.1,0.104,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14956.0,697406.0,6.364,0.136,15308.0,0.14,0.053,18.8,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
153,PHL,Asia,Philippines,2020-07-01,38511.0,997.0,888.0,1270.0,4.0,9.429,351.4380000000001,9.098,8.104,11.59,0.037000000000000005,0.086,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18338.0,715744.0,6.532,0.16699999999999998,16062.0,0.147,0.055,18.1,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
154,PHL,Asia,Philippines,2020-07-02,38805.0,294.0,819.429,1274.0,4.0,8.857000000000003,354.121,2.6830000000000003,7.478,11.626,0.037000000000000005,0.081,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17694.0,733438.0,6.693,0.161,16435.0,0.15,0.05,20.1,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
155,PHL,Asia,Philippines,2020-07-03,40336.0,1531.0,894.7139999999998,1280.0,6.0,8.0,368.093,13.970999999999998,8.165,11.681,0.055,0.073,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18820.0,752258.0,6.865,0.172,16836.0,0.154,0.053,18.8,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
156,PHL,Asia,Philippines,2020-07-04,41830.0,1494.0,1003.857,1290.0,10.0,7.713999999999999,381.726,13.634,9.161,11.772,0.091,0.07,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20868.0,773126.0,7.055,0.19,17425.0,0.159,0.058,17.4,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
157,PHL,Asia,Philippines,2020-07-05,44254.0,2424.0,1257.0,1297.0,7.0,7.5710000000000015,403.847,22.121,11.470999999999998,11.836,0.064,0.069,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15455.0,788581.0,7.1960000000000015,0.141,17576.0,0.16,0.07200000000000001,14.0,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
158,PHL,Asia,Philippines,2020-07-06,46333.0,2079.0,1413.571,1303.0,6.0,6.857,422.819,18.972,12.9,11.890999999999998,0.055,0.063,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17068.0,805649.0,7.352,0.156,17600.0,0.161,0.08,12.5,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
159,PHL,Asia,Philippines,2020-07-07,47873.0,1540.0,1479.8570000000002,1309.0,6.0,6.143,436.8730000000001,14.054,13.505,11.945,0.055,0.056,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22319.0,827968.0,7.556,0.204,18652.0,0.17,0.079,12.6,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.56,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
160,PHL,Asia,Philippines,2020-07-08,50359.0,2486.0,1692.571,1314.0,5.0,6.2860000000000005,459.559,22.686,15.446,11.991,0.046,0.057,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21771.0,849739.0,7.754,0.199,19142.0,0.175,0.08800000000000001,11.3,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.56,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
161,PHL,Asia,Philippines,2020-07-09,51754.0,1395.0,1849.857,1314.0,0.0,5.714,472.29,12.73,16.881,11.991,0.0,0.052000000000000005,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23876.0,873615.0,7.972,0.218,20025.0,0.183,0.092,10.8,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.56,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
162,PHL,Asia,Philippines,2020-07-10,52914.0,1160.0,1796.8570000000002,1360.0,46.0,11.429,482.875,10.586,16.398,12.411,0.42,0.104,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22078.0,895693.0,8.174,0.201,20491.0,0.187,0.08800000000000001,11.4,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.56,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
163,PHL,Asia,Philippines,2020-07-11,54222.0,1308.0,1770.286,1372.0,12.0,11.714,494.812,11.936,16.155,12.52,0.11,0.107,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24643.0,920336.0,8.399,0.225,21030.0,0.192,0.084,11.9,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.56,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
164,PHL,Asia,Philippines,2020-07-12,56259.0,2037.0,1715.0,1534.0,162.0,33.857,513.401,18.589,15.651,13.999,1.4780000000000002,0.309,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16293.0,936629.0,8.547,0.149,21150.0,0.193,0.081,12.3,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.56,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
165,PHL,Asia,Philippines,2020-07-13,57006.0,747.0,1524.714,1599.0,65.0,42.286,520.2180000000002,6.817,13.914,14.592,0.593,0.386,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18463.0,955092.0,8.716000000000001,0.168,21349.0,0.195,0.071,14.0,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.56,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
166,PHL,Asia,Philippines,2020-07-14,57545.0,539.0,1381.714,1603.0,4.0,42.0,525.136,4.919,12.609000000000002,14.628,0.037000000000000005,0.383,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20320.0,975412.0,8.901,0.185,21063.0,0.192,0.066,15.2,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.56,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
167,PHL,Asia,Philippines,2020-07-15,58850.0,1305.0,1213.0,1614.0,11.0,42.857,537.045,11.909,11.069,14.729,0.1,0.391,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22280.0,997692.0,9.105,0.203,21136.0,0.193,0.057,17.4,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.56,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
168,PHL,Asia,Philippines,2020-07-16,61266.0,2416.0,1358.8570000000002,1643.0,29.0,47.0,559.0930000000002,22.048,12.4,14.993,0.265,0.429,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26932.0,1024624.0,9.35,0.246,21573.0,0.197,0.063,15.9,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.56,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
169,PHL,Asia,Philippines,2020-07-17,63001.0,1735.0,1441.0,1660.0,17.0,42.857,574.9259999999998,15.833,13.15,15.149,0.155,0.391,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26921.0,1051545.0,9.596,0.246,22265.0,0.203,0.065,15.5,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.56,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
170,PHL,Asia,Philippines,2020-07-18,65304.0,2303.0,1583.1429999999998,1773.0,113.0,57.286,595.942,21.016,14.447,16.18,1.031,0.523,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26696.0,1078241.0,9.84,0.244,22558.0,0.206,0.07,14.2,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.56,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
171,PHL,Asia,Philippines,2020-07-19,67456.0,2152.0,1599.571,1831.0,58.0,42.429,615.581,19.638,14.597,16.709,0.529,0.387,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21579.0,1099820.0,10.037,0.197,23313.0,0.213,0.069,14.6,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.56,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
172,PHL,Asia,Philippines,2020-07-20,68898.0,1442.0,1698.8570000000002,1835.0,4.0,33.714,628.74,13.159,15.503,16.746,0.037000000000000005,0.308,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21774.0,1121594.0,10.235,0.199,23786.0,0.217,0.071,14.0,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.56,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
173,PHL,Asia,Philippines,2020-07-21,70764.0,1866.0,1888.429,1837.0,2.0,33.429,645.768,17.028,17.233,16.764,0.018000000000000002,0.305,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26087.0,1147681.0,10.473,0.238,24610.0,0.225,0.077,13.0,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.56,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
174,PHL,Asia,Philippines,2020-07-22,72269.0,1505.0,1917.0,1843.0,6.0,32.714,659.503,13.734000000000002,17.494,16.819000000000006,0.055,0.299,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29353.0,1177034.0,10.741,0.268,25620.0,0.234,0.075,13.4,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.56,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
175,PHL,Asia,Philippines,2020-07-23,74390.0,2121.0,1874.857,1871.0,28.0,32.571,678.8580000000002,19.356,17.109,17.074,0.256,0.297,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30745.0,1207779.0,11.022,0.281,26165.0,0.239,0.07200000000000001,14.0,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.85,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
176,PHL,Asia,Philippines,2020-07-24,76444.0,2054.0,1920.429,1879.0,8.0,31.286,697.602,18.744,17.525,17.147000000000002,0.073,0.28600000000000003,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31965.0,1239744.0,11.313,0.292,26886.0,0.245,0.071,14.0,people tested,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.85,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
